t0_date,p0_date,event,duration_days,potential_followup_days,p1_date
2018-02-02,2018-01-21,0,257.049699,257.049699,
2018-03-12,2018-02-16,0,218.783553,218.783553,
2018-04-10,2018-03-29,0,190.105347,190.105347,
2017-06-22,2017-06-15,0,481.940069,481.940069,
2018-01-04,2017-10-13,0,285.733241,285.733241,
2017-04-07,2017-03-11,0,558.116678,558.116678,
2018-03-05,2018-02-24,0,226.079873,226.079873,
2017-09-20,2017-09-14,0,392.079062,392.079062,
2018-02-28,2018-02-15,0,230.8064,230.8064,
2017-10-30,2017-10-12,0,352.046944,352.046944,
2017-12-18,2017-12-06,0,303.073808,303.073808,
2017-11-06,2017-10-29,0,344.849595,344.849595,
2018-03-22,2018-03-19,0,209.056597,209.056597,
2017-06-19,2017-06-12,0,484.887836,484.887836,
2017-12-29,2017-12-24,0,291.943079,291.943079,
2017-09-11,2017-08-26,0,400.982697,400.982697,
2017-12-14,2017-11-24,0,307.055984,307.055984,
2016-10-17,2016-10-06,0,729.931956,729.931956,
2017-11-03,2017-10-23,0,348.029514,348.029514,
2017-08-30,2017-08-13,0,412.779421,412.779421,
2017-10-02,2017-09-20,0,379.875162,379.875162,
2018-01-31,2018-01-10,0,259.70603,259.70603,
2017-02-14,2017-02-07,0,610.025336,610.025336,
2017-10-11,2017-10-04,0,370.763472,370.763472,
2017-07-12,2017-06-17,0,462.153356,462.153356,
2018-03-28,2018-03-06,0,202.8775,202.8775,
2018-04-18,2018-04-02,0,181.846516,181.846516,
2018-02-02,2018-01-28,0,256.991053,256.991053,
2018-02-06,2018-02-02,0,253.064815,253.064815,
2017-09-16,2017-09-09,0,395.976794,395.976794,
2017-09-15,2017-09-11,0,397.011829,397.011829,
2017-11-29,2017-11-14,0,321.785961,321.785961,
2018-04-02,2018-03-26,0,198.259398,198.259398,
2018-01-25,2018-01-23,0,264.94978,264.94978,
2018-03-26,2018-03-13,0,204.750382,204.750382,
2017-10-25,2017-10-11,0,356.898773,356.898773,
2018-01-19,2018-01-10,0,271.674178,271.674178,
2018-02-06,2018-01-28,0,253.012546,253.012546,
2017-02-09,2017-01-24,0,615.459421,615.459421,
2017-11-10,2017-10-29,1,4.488299,340.771933,2017-11-15
2017-07-17,2017-07-12,0,456.948623,456.948623,
2018-02-02,2018-01-01,0,256.893808,256.893808,
2018-03-05,2018-02-23,0,225.809433,225.809433,
2018-04-17,2018-04-13,0,182.757708,182.757708,
2017-10-27,2017-10-09,1,70.008414,355.001157,2018-01-05
2018-01-12,2018-01-04,0,277.82853,277.82853,
2017-08-08,2017-07-27,0,434.921262,434.921262,
2018-01-29,2018-01-16,0,261.130613,261.130613,
2017-10-31,2017-10-22,0,350.9986,350.9986,
2017-08-10,2017-08-01,0,432.960174,432.960174,
2018-03-20,2018-03-05,0,210.848403,210.848403,
2018-02-27,2018-02-07,0,232.139919,232.139919,
2017-08-17,2017-07-27,0,425.923715,425.923715,
2017-12-07,2017-12-01,0,313.831875,313.831875,
2017-12-27,2017-11-28,0,293.836447,293.836447,
2017-12-26,2017-12-11,0,294.808333,294.808333,
2018-01-03,2017-12-07,0,286.821308,286.821308,
2018-01-23,2018-01-12,0,266.959248,266.959248,
2017-11-23,2017-11-08,0,327.795312,327.795312,
2017-05-24,2017-05-12,0,511.210637,511.210637,
2017-02-16,2017-02-11,0,608.084259,608.084259,
2018-02-20,2018-02-14,0,238.807222,238.807222,
2018-01-29,2018-01-23,0,260.911343,260.911343,
2017-12-14,2017-12-07,0,306.799826,306.799826,
2017-05-09,2017-04-24,0,526.440139,526.440139,
2017-10-27,2017-10-15,0,355.053576,355.053576,
2017-12-10,2017-11-26,0,310.934838,310.934838,
2017-12-11,2017-11-22,0,309.764005,309.764005,
2017-07-28,2017-07-24,0,445.939421,445.939421,
2017-05-17,2017-04-19,0,518.070451,518.070451,
2017-12-08,2017-12-02,0,313.078877,313.078877,
2017-12-06,2017-11-24,0,314.825301,314.825301,
2017-06-14,2017-06-01,1,163.795532,490.139919,2017-11-25
2017-07-05,2017-06-29,0,469.069792,469.069792,
2017-11-28,2017-11-22,0,322.903727,322.903727,
2018-01-31,2018-01-15,0,259.012014,259.012014,
2017-12-20,2017-11-28,0,300.782639,300.782639,
2017-10-19,2017-10-08,0,362.795567,362.795567,
2017-05-15,2017-05-02,0,520.070868,520.070868,
2018-01-13,2017-12-27,0,277.712106,277.712106,
2017-05-26,2017-05-15,0,509.344907,509.344907,
2017-11-22,2017-11-10,0,329.046806,329.046806,
2017-08-02,2017-06-21,0,440.991343,440.991343,
2018-01-04,2017-12-28,0,285.764514,285.764514,
2018-03-17,2018-03-10,0,214.102477,214.102477,
2017-05-30,2017-05-14,0,505.302812,505.302812,
2018-04-09,2018-03-15,0,190.768773,190.768773,
2018-04-17,2018-04-03,0,183.19765,183.19765,
2017-12-15,2017-12-01,0,305.946007,305.946007,
2017-08-17,2017-07-25,0,425.949942,425.949942,
2018-04-05,2018-03-27,0,195.070486,195.070486,
2017-07-27,2017-07-16,0,446.846111,446.846111,
2017-07-27,2017-07-14,0,446.898935,446.898935,
2017-12-04,2017-11-22,0,316.767951,316.767951,
2017-08-04,2017-07-26,0,438.88037,438.88037,
2017-06-22,2017-06-17,0,482.109294,482.109294,
2018-04-08,2018-03-10,0,192.056875,192.056875,
2018-03-02,2018-02-10,0,228.803958,228.803958,
2017-11-22,2017-11-14,0,329.628796,329.628796,
2018-04-11,2018-04-04,0,188.890579,188.890579,
2017-11-17,2017-11-08,1,2.159109,334.050845,2017-11-19
2018-01-06,2017-12-13,0,284.463299,284.463299,
2018-01-18,2018-01-12,0,271.831887,271.831887,
2017-08-17,2017-07-29,0,426.070856,426.070856,
2018-02-06,2018-01-21,0,253.190683,253.190683,
2018-03-24,2018-03-20,0,207.117581,207.117581,
2018-02-09,2018-01-31,0,250.026933,250.026933,
2018-01-08,2017-12-21,0,281.884815,281.884815,
2018-03-15,2018-03-05,0,215.789919,215.789919,
2017-11-28,2017-11-12,0,323.006019,323.006019,
2017-08-23,2017-08-05,0,420.245845,420.245845,
2018-02-20,2018-02-11,0,239.116829,239.116829,
2017-12-21,2017-12-08,0,300.039676,300.039676,
2018-03-15,2018-02-28,0,216.089688,216.089688,
2018-04-06,2018-03-27,0,193.845741,193.845741,
2017-02-22,2017-02-18,0,602.323067,602.323067,
2017-05-05,2017-04-21,0,530.017662,530.017662,
2017-04-11,2017-03-18,0,554.357407,554.357407,
2017-03-07,2017-02-23,0,589.212697,589.212697,
2017-05-11,2017-05-02,0,523.748125,523.748125,
2018-02-01,2018-01-23,0,258.64103,258.64103,
2018-03-08,2018-02-24,0,222.94213,222.94213,
2018-01-03,2017-12-26,0,286.914595,286.914595,
2018-03-27,2018-03-11,0,203.797222,203.797222,
2017-08-09,2017-08-05,0,433.866574,433.866574,
2017-11-18,2017-11-05,0,333.218657,333.218657,
2017-12-12,2017-12-02,0,308.942766,308.942766,
2018-02-06,2018-01-28,0,252.851725,252.851725,
2017-11-29,2017-11-20,0,322.707234,322.707234,
2017-04-10,2017-03-30,0,555.100741,555.100741,
2017-12-14,2017-11-29,0,307.697269,307.697269,
2017-06-08,2017-05-28,0,496.248299,496.248299,
2018-03-09,2018-02-27,0,221.94691,221.94691,
2018-02-15,2018-02-05,0,244.087731,244.087731,
2017-10-23,2017-10-12,0,358.851609,358.851609,
2017-09-25,2017-09-14,0,386.920312,386.920312,
2017-11-29,2017-11-16,0,322.676076,322.676076,
2018-01-22,2018-01-08,0,268.09662,268.09662,
2017-11-23,2017-11-05,0,328.518889,328.518889,
2017-09-15,2017-09-07,0,397.048785,397.048785,
2018-04-12,2018-03-22,0,187.84603,187.84603,
2017-08-28,2017-08-07,0,414.862697,414.862697,
2018-03-01,2018-02-22,0,229.876852,229.876852,
2017-12-19,2017-12-05,0,301.924792,301.924792,
2018-01-08,2017-12-14,0,281.879375,281.879375,
2017-04-07,2017-03-16,0,558.095544,558.095544,
2017-10-09,2017-10-02,0,373.027755,373.027755,
2018-01-29,2018-01-17,0,261.028947,261.028947,
2018-03-05,2018-02-20,0,226.010093,226.010093,
2017-11-30,2017-10-31,0,320.919155,320.919155,
2017-11-13,2017-11-04,0,337.873345,337.873345,
2017-09-13,2017-08-31,0,398.961273,398.961273,
2017-12-20,2017-12-05,0,300.882708,300.882708,
2018-02-14,2018-01-29,0,244.912269,244.912269,
2018-04-04,2018-03-26,0,196.693241,196.693241,
2018-02-02,2018-01-12,0,257.114838,257.114838,
2018-01-13,2017-12-21,0,277.209803,277.209803,
2018-03-27,2018-03-18,0,204.033356,204.033356,
2017-03-15,2017-02-24,0,581.057373,581.057373,
2017-11-27,2017-11-20,0,323.773785,323.773785,
2017-04-10,2017-03-20,0,555.365799,555.365799,
2018-01-19,2018-01-05,0,270.754884,270.754884,
2016-10-14,2016-10-07,0,733.063102,733.063102,
2017-12-08,2017-11-27,0,313.026458,313.026458,
2017-11-06,2017-10-27,0,345.07537,345.07537,
2018-03-19,2018-02-26,0,211.936111,211.936111,
2016-10-15,2016-10-07,0,732.568669,732.568669,
2017-12-21,2017-12-02,0,299.994259,299.994259,
2018-02-14,2018-02-05,0,244.860104,244.860104,
2017-11-10,2017-10-17,0,340.945833,340.945833,
2018-01-28,2018-01-20,0,262.24015,262.24015,
2017-10-27,2017-10-23,1,38.701713,354.731493,2017-12-05
2017-11-16,2017-11-10,0,335.07059,335.07059,
2017-04-12,2017-04-05,0,553.038831,553.038831,
2017-08-03,2017-07-28,0,439.984398,439.984398,
2018-01-24,2018-01-08,0,265.783067,265.783067,
2017-12-01,2017-11-02,0,319.883669,319.883669,
2018-02-19,2018-02-12,0,240.023021,240.023021,
2018-02-22,2018-02-10,0,237.100417,237.100417,
2017-12-23,2017-11-25,0,298.174271,298.174271,
2017-07-21,2017-07-06,0,452.908484,452.908484,
2017-06-29,2017-06-18,0,475.198831,475.198831,
2018-04-16,2018-04-04,0,183.984583,183.984583,
2017-08-25,2017-08-22,0,418.048449,418.048449,
2017-05-03,2017-04-19,0,532.201447,532.201447,
2018-03-16,2018-02-20,0,214.880764,214.880764,
2018-02-27,2018-02-12,0,231.796215,231.796215,
2017-07-26,2017-07-20,0,447.846968,447.846968,
2017-12-18,2017-12-12,0,302.944769,302.944769,
2017-07-10,2017-06-26,0,463.993241,463.993241,
2018-02-06,2018-01-31,0,252.970787,252.970787,
2017-05-26,2017-05-07,0,509.204468,509.204468,
2018-01-17,2017-12-23,0,272.765625,272.765625,
2017-07-10,2017-07-04,0,463.953287,463.953287,
2017-05-08,2017-04-24,0,527.294606,527.294606,
2018-01-09,2017-12-27,0,280.996655,280.996655,
2017-05-29,2017-05-02,0,506.153438,506.153438,
2018-03-14,2018-02-13,0,216.804803,216.804803,
2018-03-06,2018-02-23,0,224.736944,224.736944,
2018-04-10,2018-03-22,0,190.081481,190.081481,
2018-04-06,2018-02-14,0,193.756354,193.756354,
2017-05-26,2017-05-24,0,509.181644,509.181644,
2018-02-08,2018-01-25,0,250.95235,250.95235,
2018-01-17,2018-01-06,0,273.07706,273.07706,
2018-04-06,2018-03-18,0,193.952523,193.952523,
2016-10-20,2016-10-05,0,726.969074,726.969074,
2017-10-02,2017-09-22,0,380.282755,380.282755,
2018-03-22,2018-02-19,0,209.008009,209.008009,
2017-12-18,2017-12-01,0,303.032465,303.032465,
2018-03-27,2018-03-19,0,203.82316,203.82316,
2017-11-13,2017-11-06,0,337.987257,337.987257,
2017-12-11,2017-11-26,0,309.763669,309.763669,
2017-05-10,2017-04-18,0,525.404595,525.404595,
2018-04-02,2018-03-24,0,197.796678,197.796678,
2017-06-07,2017-05-31,0,497.193194,497.193194,
2017-12-09,2017-12-03,0,311.972789,311.972789,
2018-01-04,2017-11-25,0,285.812697,285.812697,
2018-02-09,2018-02-04,0,249.737037,249.737037,
2018-04-02,2018-02-26,0,198.015058,198.015058,
2017-10-21,2017-10-10,0,361.129537,361.129537,
2017-12-08,2017-11-21,0,313.71934,313.71934,
2017-12-05,2017-11-24,0,316.674769,316.674769,
2018-02-24,2018-02-11,0,235.078322,235.078322,
2017-07-27,2017-07-22,0,447.195579,447.195579,
2018-02-21,2018-02-01,0,237.903565,237.903565,
2017-03-21,2017-02-20,0,574.997882,574.997882,
2017-08-24,2017-08-17,0,418.997523,418.997523,
2018-04-13,2018-03-04,0,186.889873,186.889873,
2018-02-21,2018-02-15,0,238.007674,238.007674,
2017-02-15,2017-01-29,0,609.001759,609.001759,
2018-01-19,2018-01-05,0,271.067639,271.067639,
2018-03-28,2018-03-13,0,203.059641,203.059641,
2017-10-20,2017-10-08,0,362.005579,362.005579,
2018-03-28,2018-03-22,0,202.873171,202.873171,
2017-09-13,2017-08-16,0,398.815625,398.815625,
2018-01-13,2018-01-04,0,277.71412,277.71412,
2017-08-17,2017-08-10,1,269.686366,426.011921,2018-05-14
2017-04-20,2017-04-08,0,545.168692,545.168692,
2017-09-20,2017-09-09,0,391.932025,391.932025,
2017-07-06,2017-06-23,0,468.102546,468.102546,
2018-03-23,2018-02-25,0,207.902419,207.902419,
2018-03-19,2018-03-11,0,211.871852,211.871852,
2017-09-04,2017-08-31,0,407.835174,407.835174,
2017-11-28,2017-11-10,0,322.907743,322.907743,
2018-03-23,2018-03-10,0,208.125984,208.125984,
2018-03-12,2018-02-27,0,219.238542,219.238542,
2017-10-25,2017-10-10,0,356.921215,356.921215,
2018-04-13,2018-03-12,0,187.106736,187.106736,
2017-06-14,2017-06-04,0,490.053669,490.053669,
2017-12-13,2017-11-27,0,307.990012,307.990012,
2017-09-13,2017-09-04,0,399.008947,399.008947,
2018-02-26,2018-02-12,0,232.808044,232.808044,
2018-04-11,2018-04-04,0,188.985174,188.985174,
2017-10-20,2017-10-14,0,361.975683,361.975683,
2018-04-05,2018-02-13,0,194.904745,194.904745,
2017-09-21,2017-09-16,0,390.987593,390.987593,
2018-03-06,2018-02-23,0,224.764618,224.764618,
2018-03-29,2018-03-16,0,202.059375,202.059375,
2017-03-06,2017-02-16,0,590.136331,590.136331,
2017-12-01,2017-11-25,1,19.301007,319.831042,2017-12-21
2017-09-26,2017-09-21,0,386.150903,386.150903,
2017-05-26,2017-05-06,0,509.306134,509.306134,
2017-03-24,2017-03-19,0,572.231887,572.231887,
2018-03-16,2018-03-05,0,214.97331,214.97331,
2017-09-27,2017-09-18,0,384.785069,384.785069,
2018-01-03,2017-12-22,0,286.953171,286.953171,
2017-09-12,2017-07-27,0,400.094329,400.094329,
2018-01-25,2018-01-16,0,265.230162,265.230162,
2017-11-07,2017-10-21,0,343.744282,343.744282,
2018-02-03,2018-01-25,0,256.119306,256.119306,
2017-05-31,2017-05-25,0,504.140787,504.140787,
2017-06-19,2017-06-08,0,484.972847,484.972847,
2017-10-20,2017-10-11,0,361.921678,361.921678,
2018-01-27,2018-01-18,0,263.224606,263.224606,
2018-02-15,2018-01-18,0,244.09941,244.09941,
2017-09-06,2017-09-01,0,405.801771,405.801771,
2018-02-02,2018-01-29,0,256.731343,256.731343,
2018-02-06,2018-02-02,0,252.959444,252.959444,
2017-10-06,2017-09-23,0,375.914132,375.914132,
2017-03-28,2017-03-13,0,568.204271,568.204271,
2017-03-29,2017-03-21,0,567.208889,567.208889,
2018-01-11,2017-12-16,0,278.815972,278.815972,
2017-10-20,2017-10-07,0,362.065567,362.065567,
2017-08-07,2017-07-13,0,436.18985,436.18985,
2017-12-05,2017-11-22,0,315.889155,315.889155,
2018-04-17,2018-04-01,0,183.727465,183.727465,
2017-12-04,2017-11-24,0,316.966146,316.966146,
2017-03-16,2017-03-07,0,580.117928,580.117928,
2018-04-11,2018-02-28,0,188.890012,188.890012,
2017-09-24,2017-09-15,0,388.180961,388.180961,
2017-04-12,2017-04-05,0,553.073738,553.073738,
2017-12-06,2017-11-24,0,314.785856,314.785856,
2017-06-13,2017-05-28,0,491.089201,491.089201,
2017-11-07,2017-11-01,0,344.040336,344.040336,
2017-09-04,2017-08-12,0,407.826447,407.826447,
2018-04-19,2018-03-29,0,181.72713,181.72713,
2017-05-23,2017-05-12,0,512.230972,512.230972,
2017-04-18,2017-04-02,0,547.19838,547.19838,
2017-12-08,2017-12-01,0,312.872025,312.872025,
2017-12-14,2017-11-12,1,73.26,307.097292,2018-02-25
2017-02-01,2017-01-19,0,622.974606,622.974606,
2017-10-20,2017-09-06,0,361.895995,361.895995,
2018-03-05,2018-02-25,0,226.079919,226.079919,
2018-01-12,2018-01-07,0,277.847963,277.847963,
2018-02-21,2018-02-13,0,237.803461,237.803461,
2017-11-14,2017-10-19,0,336.935787,336.935787,
2017-11-27,2017-11-10,0,324.327164,324.327164,
2017-12-06,2017-11-18,0,314.938553,314.938553,
2018-03-29,2018-02-07,0,201.956424,201.956424,
2018-03-01,2018-02-26,0,229.938333,229.938333,
2018-03-15,2018-03-04,0,215.792755,215.792755,
2017-02-23,2017-02-15,0,601.054039,601.054039,
2017-10-30,2017-10-18,0,351.909884,351.909884,
2017-12-27,2017-12-18,0,294.198542,294.198542,
2017-07-17,2017-06-28,0,456.954653,456.954653,
2017-07-21,2017-07-10,0,452.902164,452.902164,
2017-11-17,2017-11-09,0,333.881238,333.881238,
2018-02-23,2018-02-05,0,235.846204,235.846204,
2018-02-15,2018-02-01,0,244.073067,244.073067,
2017-12-04,2017-11-20,0,316.939028,316.939028,
2017-09-28,2017-09-24,0,383.966192,383.966192,
2017-10-06,2017-09-26,0,375.859259,375.859259,
2017-06-06,2017-06-02,0,498.152465,498.152465,
2017-08-25,2017-08-20,0,417.807188,417.807188,
2017-07-14,2017-07-04,0,459.993461,459.993461,
2017-06-12,2017-06-03,0,492.062847,492.062847,
2017-10-03,2017-09-24,0,378.934792,378.934792,
2017-03-13,2017-03-02,0,583.075162,583.075162,
2018-01-10,2018-01-08,0,279.813322,279.813322,
2018-01-03,2017-12-17,0,287.051852,287.051852,
2018-04-06,2018-04-01,0,193.881424,193.881424,
2017-08-01,2017-07-14,0,442.003785,442.003785,
2017-02-08,2017-01-30,0,616.304051,616.304051,
2018-03-21,2018-02-23,0,209.745556,209.745556,
2018-04-05,2018-03-13,0,194.976065,194.976065,
2017-06-21,2017-06-12,0,483.050139,483.050139,
2017-05-05,2017-04-03,0,530.475069,530.475069,
2018-04-13,2018-03-27,0,186.981725,186.981725,
2018-01-30,2018-01-11,0,259.782963,259.782963,
2018-02-26,2018-01-23,0,232.8389,232.8389,
2017-10-17,2017-10-13,0,365.00022,365.00022,
2017-05-23,2017-05-11,0,512.089549,512.089549,
2017-03-02,2017-02-13,0,594.108229,594.108229,
2017-12-15,2017-12-11,0,306.06728,306.06728,
2017-12-11,2017-11-25,0,309.976956,309.976956,
2017-07-20,2017-07-07,0,453.822037,453.822037,
2018-04-03,2018-03-03,0,196.88853,196.88853,
2017-09-20,2017-09-07,0,392.000104,392.000104,
2018-04-14,2018-04-04,0,186.042824,186.042824,
2017-06-29,2017-06-17,0,475.051215,475.051215,
2018-03-28,2018-03-10,0,202.892373,202.892373,
2018-03-08,2018-02-19,0,222.747072,222.747072,
2017-12-16,2017-12-05,0,304.987234,304.987234,
2017-12-15,2017-12-03,0,305.805845,305.805845,
2018-01-03,2017-12-18,0,287.122488,287.122488,
2018-01-16,2017-12-27,0,274.724213,274.724213,
2017-11-20,2017-11-02,0,330.96625,330.96625,
2018-02-16,2018-01-25,0,242.735069,242.735069,
2018-02-02,2018-01-22,0,256.992072,256.992072,
2017-07-18,2017-07-10,0,455.904363,455.904363,
2017-05-10,2017-04-28,0,525.378796,525.378796,
2018-01-06,2017-12-22,0,284.681748,284.681748,
2018-01-31,2018-01-23,0,258.981146,258.981146,
2017-08-11,2017-07-27,0,431.984549,431.984549,
2017-10-24,2017-10-07,0,357.910139,357.910139,
2017-10-26,2017-10-11,0,355.939456,355.939456,
2018-02-06,2018-01-22,0,253.070336,253.070336,
2018-02-03,2018-01-22,0,256.421678,256.421678,
2017-08-14,2017-08-06,0,428.818461,428.818461,
2017-11-14,2017-10-28,0,336.885625,336.885625,
2017-05-12,2017-04-27,0,522.967072,522.967072,
2018-03-24,2018-02-22,0,207.181817,207.181817,
2018-02-22,2018-02-20,0,236.946887,236.946887,
2017-08-17,2017-08-08,0,425.907894,425.907894,
2017-08-10,2017-07-31,0,432.917002,432.917002,
2017-11-27,2017-10-31,0,323.884016,323.884016,
2017-10-05,2017-09-30,0,377.016655,377.016655,
2017-12-13,2017-12-06,0,307.955602,307.955602,
2018-01-22,2018-01-07,0,267.964051,267.964051,
2017-02-23,2017-02-06,0,601.171725,601.171725,
2017-02-08,2017-01-26,0,616.029549,616.029549,
2018-01-09,2017-12-20,0,281.697905,281.697905,
2018-01-24,2018-01-10,0,266.026273,266.026273,
2017-04-18,2017-03-29,0,547.463032,547.463032,
2017-04-10,2017-03-24,0,555.146053,555.146053,
2018-04-18,2018-04-15,0,182.119225,182.119225,
2017-12-08,2017-11-24,0,313.046759,313.046759,
2017-07-18,2017-07-07,0,455.759965,455.759965,
2018-04-12,2018-04-06,0,188.659051,188.659051,
2018-01-31,2018-01-08,0,258.960544,258.960544,
2018-01-04,2017-12-15,0,285.779468,285.779468,
2017-05-17,2017-03-26,0,518.014433,518.014433,
2017-09-09,2017-09-06,0,403.183021,403.183021,
2017-11-01,2017-10-28,0,350.029456,350.029456,
2017-11-19,2017-10-28,0,332.23735,332.23735,
2018-01-04,2017-12-31,0,285.767269,285.767269,
2018-03-21,2018-03-16,0,210.013414,210.013414,
2017-03-17,2017-03-06,0,578.959294,578.959294,
2017-10-02,2017-09-21,0,379.829317,379.829317,
2018-04-03,2018-03-22,0,197.015799,197.015799,
2017-08-04,2017-07-19,0,438.867963,438.867963,
2018-04-07,2018-03-24,0,193.715023,193.715023,
2017-10-26,2017-10-23,0,355.855729,355.855729,
2017-06-14,2017-06-02,0,489.821921,489.821921,
2017-03-23,2017-03-20,0,573.357477,573.357477,
2017-07-04,2017-06-30,0,470.069977,470.069977,
2018-01-25,2018-01-14,0,264.855313,264.855313,
2018-01-13,2017-12-22,0,277.665278,277.665278,
2017-10-16,2017-10-06,0,365.855938,365.855938,
2018-02-20,2018-02-01,0,238.804479,238.804479,
2017-11-14,2017-11-06,0,336.828009,336.828009,
2017-10-20,2017-10-09,0,361.79728,361.79728,
2017-12-07,2017-12-02,0,314.143623,314.143623,
2018-01-03,2017-12-18,0,286.912199,286.912199,
2017-11-30,2017-11-14,0,320.921759,320.921759,
2018-02-19,2018-01-19,0,239.812766,239.812766,
2018-04-14,2018-04-11,0,186.264433,186.264433,
2018-03-23,2018-03-14,0,207.766285,207.766285,
2018-04-03,2018-03-13,0,197.682928,197.682928,
2017-06-14,2017-06-08,0,490.080613,490.080613,
2018-01-23,2018-01-16,0,267.261377,267.261377,
2018-02-01,2018-01-26,0,257.79684,257.79684,
2017-06-14,2017-06-03,0,490.114907,490.114907,
2017-03-06,2017-03-01,0,590.170486,590.170486,
2018-02-17,2018-02-04,0,242.258773,242.258773,
2018-02-26,2018-02-14,0,232.741898,232.741898,
2017-07-18,2017-07-09,0,455.872836,455.872836,
2018-01-26,2018-01-10,0,263.860162,263.860162,
2017-11-14,2017-11-06,0,336.81044,336.81044,
2017-12-20,2017-12-16,0,301.050428,301.050428,
2018-03-28,2018-02-09,0,202.975336,202.975336,
2017-10-13,2017-09-29,0,368.758831,368.758831,
2017-06-03,2017-05-26,0,501.207037,501.207037,
2017-07-31,2017-07-19,0,443.001632,443.001632,
2017-05-10,2017-05-04,0,525.32066,525.32066,
2018-03-20,2018-03-09,0,210.8914,210.8914,
2017-12-26,2017-12-20,0,294.905035,294.905035,
2017-05-18,2017-05-08,0,517.212292,517.212292,
2018-04-16,2018-03-22,0,183.753877,183.753877,
2017-12-04,2017-11-25,0,317.113669,317.113669,
2017-10-31,2017-10-17,0,350.828148,350.828148,
2017-11-20,2017-11-10,0,330.929097,330.929097,
2017-07-18,2017-07-08,0,455.896979,455.896979,
2018-01-03,2017-12-16,0,286.873484,286.873484,
2018-01-29,2018-01-02,0,260.75809,260.75809,
